time,open,high,low,close,volume
2026-06-17 23:00:00,1.329716444015503,1.329716444015503,1.329716444015503,1.329716444015503,0.0
2026-06-17 23:01:00,1.329716444015503,1.329716444015503,1.329716444015503,1.329716444015503,0.0
2026-06-17 23:02:00,1.329716444015503,1.329716444015503,1.329716444015503,1.329716444015503,0.0
2026-06-17 23:03:00,1.3297518491744995,1.3297518491744995,1.3297518491744995,1.3297518491744995,0.0
2026-06-17 23:04:00,1.329716444015503,1.329716444015503,1.329716444015503,1.329716444015503,0.0
2026-06-17 23:05:00,1.329787254333496,1.329787254333496,1.329787254333496,1.329787254333496,0.0
2026-06-17 23:06:00,1.3298225402832031,1.3298225402832031,1.3298225402832031,1.3298225402832031,0.0
2026-06-17 23:07:00,1.329787254333496,1.329787254333496,1.329787254333496,1.329787254333496,0.0
2026-06-17 23:08:00,1.3298048973083496,1.3298048973083496,1.3298048973083496,1.3298048973083496,0.0
2026-06-17 23:09:00,1.3299287557601929,1.3299287557601929,1.3299287557601929,1.3299287557601929,0.0
2026-06-17 23:10:00,1.3298403024673462,1.3298403024673462,1.3298403024673462,1.3298403024673462,0.0
2026-06-17 23:11:00,1.3298403024673462,1.3298403024673462,1.3298403024673462,1.3298403024673462,0.0
2026-06-17 23:12:00,1.3298755884170532,1.3298755884170532,1.3298755884170532,1.3298755884170532,0.0
2026-06-17 23:13:00,1.3299640417099,1.3299640417099,1.3299640417099,1.3299640417099,0.0
2026-06-17 23:14:00,1.3300702571868896,1.3300702571868896,1.3300702571868896,1.3300702571868896,0.0
2026-06-17 23:15:00,1.3300879001617432,1.3300879001617432,1.3300879001617432,1.3300879001617432,0.0
2026-06-17 23:16:00,1.3301055431365967,1.3301055431365967,1.3301055431365967,1.3301055431365967,0.0
2026-06-17 23:17:00,1.3301055431365967,1.3301055431365967,1.3301055431365967,1.3301055431365967,0.0
2026-06-17 23:18:00,1.3299994468688965,1.3299994468688965,1.3299994468688965,1.3299994468688965,0.0
2026-06-17 23:19:00,1.3299994468688965,1.3299994468688965,1.3299994468688965,1.3299994468688965,0.0
2026-06-17 23:20:00,1.3300702571868896,1.3300702571868896,1.3300702571868896,1.3300702571868896,0.0
2026-06-17 23:21:00,1.3301055431365967,1.3301055431365967,1.3301055431365967,1.3301055431365967,0.0
2026-06-17 23:22:00,1.3302117586135864,1.3302117586135864,1.3302117586135864,1.3302117586135864,0.0
2026-06-17 23:23:00,1.3301939964294434,1.3301939964294434,1.3301939964294434,1.3301939964294434,0.0
2026-06-17 23:24:00,1.3301409482955933,1.3301409482955933,1.3301409482955933,1.3301409482955933,0.0
2026-06-17 23:25:00,1.3302117586135864,1.3302117586135864,1.3302117586135864,1.3302117586135864,0.0
2026-06-17 23:26:00,1.3302117586135864,1.3302117586135864,1.3302117586135864,1.3302117586135864,0.0
2026-06-17 23:27:00,1.3302117586135864,1.3302117586135864,1.3302117586135864,1.3302117586135864,0.0
